url,name,main_location,asociate_location,type,description,price,feats,address,neighborhood,characteristics
https://fincaraiz.com.co/inmueble/casa-en-venta/cr-parque-residencial-entreverde/fusagasuga/8109522,casa en venta,cr. parque residencial entreverde - fusagasugá - cundinamarca,"cr. parque residencial entreverde, sector la venta, sector camino al cuja, cr. paseo real, cr. bosques de santa maria, fusagasugá, comuna occidental, comuna sur occidental, cundinamarca",inmobiliaria,"casa en conjunto, cerca a la querencia fusagasugá. la casa consta de 1er piso sala, comedor, cocina, patio de ropa y 1 habitación con baño privado. en el 2do piso cuenta con 3 habitaciones, 1 baño, 2 balcones cubriendo la parte del frente y del fondo con hermosa vista y excelente luz, patio amplio y zona de lavandería. el conjunto cuenta con piscina, salón social, gimnasio, parque infantil, cancha múltiples, zonas verdes y parqueadero de visitantes.", precio total (cop) $ 500.000.000 ¿te interesó este inmueble? reportar anuncio,"['', {'habitaciones': '4'}, {'baños': '3'}, {'parqueaderos': '1'}, {'área construída': '160 m²'}, {'área privada': '0 m²'}, {'estrato': '5'}, {'piso n°': '2'}, {'administración': '$ 220.000 cop'}, {'precio m²': '$ 3.125.000*m²'}]",preguntar al anunciante,cr. parque residencial entreverde - fusagasugá,"
características del exterior
canchas deportivas
garaje(s)
gimnasio
parqueadero visitantes
piscina
portería / recepción
vigilancia
zona infantil
zonas verdes
características del interior
balcón
baño auxiliar
cocina integral
patio"
https://fincaraiz.com.co/inmueble/casa-en-venta/betanci/monteria/6090397,casa en venta,betanci - montería - córdoba,"betanci, urb betanci, ub el puente n. 2, el amparo, rio de janeiro, el puente, vallejo, urb. vallejo, el nispero, la rivera, ub villa real, montería, comuna 2, zona 2, córdoba, cordoba",inmobiliaria · destacado,"casa de dos plantas, con rejas, 3 jardines, 2 terrazas, 3 patios, 2 salas, estudio, 3 balcones, buenos acabados. m-51261.", precio total (cop) $ 500.000.000 ¿te interesó este inmueble? reportar anuncio,"['', {'habitaciones': '3'}, {'baños': '4'}, {'área construída': '220 m²'}, {'área privada': '0 m²'}, {'estrato': '2'}, {'estado': 'bueno'}, {'antigüedad': '9 a 15 años'}, {'administración': 'no definida'}, {'precio m²': '$ 2.272.727,27*m²'}]",preguntar al anunciante,betanci - montería,
https://fincaraiz.com.co/inmueble/apartamento-en-venta/bosa-porvenir/bogota/10164235,apartamento en venta,"bosa porvenir - bogotá - bogotá, d.c.","bosa porvenir, el corzo i, el corzo, bogotá, bosa, zona occidental, bogotá, d.c.",inmobiliaria · destacado,"oportunidad apartamento bosa porvenir - primer piso 42 mtrs, sala comedor, cocina básica, un baño, dos habitaciones, un baño, patio de ropas externo, muy bien ubicado, cerca a centros comerciales, universidad y colegios, excelentes vias de acceso - sin deudas ni afectaciones #fincaraíz #ventas #ventadeapartamentos #apartamentosenventa #apartamentos #bosaporvenir", precio total (cop) $ 108.000.000 ¿te interesó este inmueble? reportar anuncio,"['', {'habitaciones': '2'}, {'baños': '1'}, {'área construída': '42 m²'}, {'área privada': '42 m²'}, {'estrato': '2'}, {'antigüedad': '9 a 15 años'}, {'piso n°': '1'}, {'administración': '$ 53.000 cop'}, {'precio m²': '$ 2.571.428,57*m²'}, {'tipo de apartamento': 'loft'}]",preguntar al anunciante,bosa porvenir - bogotá,"
características del exterior
circuito cerrado de tv
en conjunto cerrado
portería / recepción
salón comunal
vigilancia
vivienda multifamiliar
zona infantil
zonas verdes
características del interior
hall de alcobas
instalación de gas
patio
características del sector
colegios / universidades
parques cercanos
sobre vía principal
supermercados / c.comerciales
trans. público cercano
zona comercial
zona residencial"
https://fincaraiz.com.co/inmueble/casa-en-venta/jordan-reservado/villavicencio/7757121,casa en venta,jordan reservado - villavicencio - meta,"jordan reservado, 20 de julio, vainilla, jordan alto, villavicencio, comuna 4, comuna 3, zona 3, meta",inmobiliaria · destacado,"ganga!!!, venta de hermosa casa con ant jardin, uy bien ubicada en jordan reservado una cuadra antes de la av. principal, de dos niveles, excelentes acabados, 4 habitaciones con closet, balcon, patio amplio, garaje para carro y moto, a 10 minutos del centro de la ciudad!!!!. mas informacion al interno.", precio total (cop) $ 280.000.000 ¿te interesó este inmueble? reportar anuncio,"['', {'habitaciones': '4'}, {'baños': '3'}, {'parqueaderos': '1'}, {'área construída': '125 m²'}, {'área privada': '125 m²'}, {'estrato': '3'}, {'estado': 'excelente'}, {'antigüedad': '9 a 15 años'}, {'piso n°': '2'}, {'administración': 'no definida'}, {'precio m²': '$ 2.240.000*m²'}]",preguntar al anunciante,jordan reservado - villavicencio,"
características del exterior
jardín
vivienda multifamiliar
zonas verdes
características del interior
balcón
baño auxiliar
cocina integral
instalación de gas
patio
piso en baldosa / mármol
zona de lavandería
características del sector
colegios / universidades
parques cercanos
supermercados / c.comerciales
trans. público cercano
zona comercial
zona residencial"
https://fincaraiz.com.co/inmueble/apartamento-en-venta/chapinero/bogota/8192387,apartamento en venta,"chapinero central - bogotá - bogotá, d.c.","chapinero, chapinero central, bogotá, zona chapinero, bogotá, d.c.",inmobiliaria · destacado,"en el corazón de chapinero, muy cerca de universidades como javeriana, piloto, santo tomas, francisco josé de caldas, se encuentra el edificio portal 40 con aptos de 2 y 3 alcobas que actualmente se encuentran rentando. excelente oportunidad de negocio, porque además de recibir la renta de inmediato, por su estratégica ubicación tienen alta demanda y se arriendan prácticamente en forma inmediata. así mismo, para los que quieran invertir para su vivienda estarán ubicados estratégicamente, generando comodidad, mejorando la movilidad. tenemos varias opciones de aptos de 3 alcobas, que constan de una zona social, cocina integral abierta, 3 alcobas, 2 baños y la posibilidad de comprar 1 parqueadero. el edificio tiene una terraza comunal, zona de lavandería, parqueaderos, bicicletero.. adicional a estar rodeado de muchas universidades, tiene también la ventaja de contar con excelente transporte público, ciclo rutas, vías de acceso, comercio, parques, clínicas, edificios de oficinas..", precio total (cop) $ 455.961.933 ¿te interesó este inmueble? reportar anuncio,"['', {'habitaciones': '3'}, {'baños': '2'}, {'parqueaderos': '1'}, {'área construída': '63 m²'}, {'área privada': '63 m²'}, {'estrato': '4'}, {'estado': 'bueno'}, {'antigüedad': '16 a 30 años'}, {'administración': '$ 191.000 cop'}, {'precio m²': '$ 7.237.491*m²'}]",preguntar al anunciante,chapinero - bogotá,"
características del exterior
circuito cerrado de tv
en conjunto cerrado
salón comunal
zona infantil
zonas verdes
características del interior
calentador
cocina integral
hall de alcobas
instalación de gas
características del sector
colegios / universidades
parques cercanos
supermercados / c.comerciales
trans. público cercano
zona residencial"
https://fincaraiz.com.co/inmueble/apartamento-en-venta/chico-norte/bogota/10123702,apartamento en venta,"chico norte - bogotá - bogotá, d.c.","chico norte, barrios unidos, san patricio, la castellana, bogotá, barrios unidos, chapinero, zona noroccidente, zona norte, bogotá, d.c.",inmobiliaria,"con excelente ubicación cerca clinica los nogales en el barrio chico norte - se vende apartamento 68mt², tercer piso , estrato 6, balcón, 2 habitaciones 2 baños, baño principal con jacuzzi, sala comedor, cocina abierta estilo americano, zona de lavandería indepdte, 1 parqueadero, deposito, 5 parq visitantes, porteria 24/7 interior iluminado. el edificio tiene 16 años . valor venta $ 580millones y administración $547.000 tiene varias vías de acceso: auto norte - calle 94 - calle 100 – nqs - av 19", precio total (cop) $ 580.000.000 ¿te interesó este inmueble? reportar anuncio,"['', {'habitaciones': '2'}, {'baños': '2'}, {'parqueaderos': '1'}, {'área construída': '68 m²'}, {'área privada': '63 m²'}, {'estrato': '6'}, {'antigüedad': '9 a 15 años'}, {'piso n°': '3'}, {'administración': '$ 547.000 cop'}, {'precio m²': '$ 8.529.411,76*m²'}]",preguntar al anunciante,chico norte - bogotá,"
características del exterior
ascensor
circuito cerrado de tv
parqueadero visitantes
portería / recepción
terraza
características del interior
balcón
calentador
citófono
cocina tipo americano
depósito / bodega
instalación de gas
zona de lavandería
características del sector
colegios / universidades
parques cercanos
supermercados / c.comerciales
trans. público cercano
zona comercial
zona residencial"
https://fincaraiz.com.co/inmueble/apartamento-en-venta/san-fernando-viejo/cali/10176500,apartamento en venta,san fernando viejo - cali - valle del cauca,"san fernando viejo, tejares - cristales, miraflores, cristales, cali, comuna 19, zona oeste, occidente, valle del cauca",inmobiliaria,"tienes que conocer este espectacular penthouse ubicado en el sector de cristales al oeste de cali. en un séptimo piso con hermosa vista, distribuido en 2 niveles tendrás la frescura, tranquilidad e iluminación necesarias para estar en uno de los lugares más apetecidos y de mayor valorización de la ciudad. tendrás 3 habitaciones principal con balcón, 3 baños, un cuarto de empleada con baño, amplia sala y comedor, estudio y dos parqueaderos. el edificio cuenta con un salón social, vigilancia y ascensor.", precio total (cop) $ 595.000.000 ¿te interesó este inmueble? reportar anuncio,"['', {'habitaciones': '3'}, {'baños': '4'}, {'parqueaderos': '2'}, {'área construída': '186 m²'}, {'área privada': '186 m²'}, {'estrato': '6'}, {'antigüedad': '16 a 30 años'}, {'piso n°': '7'}, {'administración': '$ 790.000 cop'}, {'precio m²': '$ 3.198.924,73*m²'}, {'tipo de apartamento': 'penthouse'}]",preguntar al anunciante,san fernando viejo - cali,"
características del exterior
ascensor
salón comunal
vigilancia
características del interior
balcón
calentador
citófono
cocina integral
cuarto de servicio
hall de alcobas
piso en baldosa / mármol
características del sector
colegios / universidades
parques cercanos
sobre vía principal
supermercados / c.comerciales
trans. público cercano
zona residencial"
https://fincaraiz.com.co/inmueble/lote-en-venta/la-floresta/calarca/10167587,lote en venta,la floresta - calarcá - quindio,"la floresta, calarcá, quindio",inmobiliaria · destacado,"lote ubicado en la vía entre armenia y calarcá, son 1.000mts2, 25mts de frente por 40mts de fondo, en condominio, cuenta con vista hacia la ciudad y la cordillera. paga 420.000 de administración. el condominio cuenta con salón de reuniones y cancha de tenis", precio total (cop) $ 570.000.000 ¿te interesó este inmueble? reportar anuncio,[''],preguntar al anunciante,la floresta - calarcá,
https://fincaraiz.com.co/inmueble/apartamento-en-venta/las-delicias/barranquilla/7661597,apartamento en venta,las delicias - barranquilla - atlántico,"las delicias, el recreo, las delicias, colombia, barranquilla, comuna 17, norte centro - historico, zona norte centro histórico, norte centro historico, atlántico, atlantico",inmobiliaria,"se vende apartamento las delicias, barranquilla características del apartamento: área 116 mts habitaciones (3) baños (3) estar de alcobas habitacion de servicio con baño (1) estrato 4 piso 2 cocina, sala-comedor sala auxiliar zona de labores balcon con vista a la calle venta: $280.000.000 .", precio total (cop) $ 280.000.000 ¿te interesó este inmueble? reportar anuncio,"['', {'habitaciones': '3'}, {'baños': '3'}, {'área construída': '116 m²'}, {'área privada': '116 m²'}, {'estrato': '4'}, {'piso n°': '2'}, {'administración': 'no definida'}, {'precio m²': '$ 2.413.793,1*m²'}]",preguntar al anunciante,las delicias - barranquilla,"
características del exterior
acceso pavimentado
vivienda multifamiliar
zonas verdes
características del interior
balcón
baño auxiliar
baño independiente
comedor auxiliar
hall de alcobas
piso en baldosa / mármol
zona de lavandería
características del sector
colegios / universidades
trans. público cercano
zona residencial"
https://fincaraiz.com.co/inmueble/apartamento-en-venta/iberia/bogota/10185433,apartamento en venta,"gratamira - bogotá - bogotá, d.c.","iberia, colina campestre, gratamira, escuela de carabineros, atenas, bogotá, suba, zona norte, bogotá, d.c.",inmobiliaria · destacado,"rodeado de naturaleza con ubicación estratégica en la exclusividad de la reserva de gratamira. fácil acceso por av. boyacá, calle 138 y av. suba. cerca de centros comerciales como parque la colina y arturo calle, iglesias, colegios, universidades y clínicas. el conjunto residencial club house, ofrece confortables espacios y zonas para deporte y descanso como senderos, salones sociales, juegos de mesa, piscina, sauna y turco, parque infantil y vigilancia permanente. presentamos espectacular apartamento esquinero exterior de 198m2 en piso 9. sus espacios amplios, cómodos e iluminados, permiten contacto verde desde todos sus ángulos. cuenta con hermosísima área social con balcón y ventanas de piso a techo; capacidad para doble sala, comedor independiente y baño auxiliar. son tres habitaciones con linda vista, cada una con baño privado; la principal con walking closet. confortable y acogedor espacio para estudio con ventanas de piso a techo. la cocina es cerrada con cuarto y baño de servicio y zona de lavandería. el apartamento cuenta con dos parqueos independientes y depósito.", precio total (cop) $ 1.250.000.000 ¿te interesó este inmueble? reportar anuncio,"['', {'habitaciones': '4'}, {'baños': '5'}, {'parqueaderos': '2'}, {'área construída': '198 m²'}, {'área privada': '195 m²'}, {'estrato': '5'}, {'antigüedad': '9 a 15 años'}, {'piso n°': '9'}, {'administración': '$ 1.000.000 cop'}, {'precio m²': '$ 6.313.131,31*m²'}, {'tipo de apartamento': 'loft'}]",preguntar al anunciante,iberia - bogotá,"
características del exterior
ascensor
canchas deportivas
circuito cerrado de tv
en conjunto cerrado
garaje(s)
gimnasio
jardín
parqueadero visitantes
piscina
planta eléctrica
portería / recepción
salón comunal
salón de juegos
sauna / turco / jacuzzi
terraza
vigilancia
vista panorámica
zona infantil
zonas verdes
características del interior


calentador
citófono
cocina integral
cocina tipo americano
comedor auxiliar
cuarto de servicio
depósito / bodega
estudio
hall de alcobas
instalación de gas
piso en baldosa / mármol
sauna / turco / jacuzzi
zona de lavandería
características del sector
colegios / universidades
parques cercanos
supermercados / c.comerciales
trans. público cercano
zona residencial"
