url,name,type,main_location,description,price,feats,neighborhood,antiquity,built_area,privated_area,interiors,exteriors,common_zones,of_the_sector
https://www.metrocuadrado.com/inmueble/venta-apartamento-bucaramanga-san-francisco-4-habitaciones-3-banos-1-garajes/11295-M4074128,"Apartamento en Venta, SAN FRANCISCO",Inmueble,Bucaramanga,"Apartamento ubicado en la zona del Barrio San Francisco, en una zona Residencial/Comercial tradicional, teniendo así un excelente clima pues bastante fresco e iluminado cercano a zonas de transporte público, cercano a colegios y universidades, además de parques, iglesias, Hard Discount, Gimnasios, el edificio cuenta sistema de cámaras, portería con recepción y portón eléctrico. Este inmueble consta de 4 Alcoba, 3 Baños, Sala-Comedor amplia, Cocina Integral con gran espacio de movilidad, zona de ropas, hall de TV/estudio y parqueadero para carro escriturado, libre de deudas. ¡PRECIO NEGOCIABLE!.",$370.000.000,"['Código inmueble\n11295-M4074128', 'Barrio común\nSAN FRANCISCO', 'Precio\n$370.000.000', 'Antigüedad\nMás de 20 años', 'Área construida\n123 m²', 'Área privada\n123 m²', 'Valor administración\n$103.000', 'Parqueaderos\n1', '4\nHabitaciones', '3\nBaños', '4\nEstrato']",SAN FRANCISCO,Más de 20 años,123 m²,123 m²,"Zona de lavandería , Piso 4 , ",,,
https://www.metrocuadrado.com/inmueble/venta-casa-santa-marta-santa-martha-5-habitaciones-5-banos-3-garajes/MC4909430,"Casa en Venta, BALCONES DE GAIRA Rodadero y Gaira",Inmueble,Santa Marta,"Casa campestre, ubicada en el sector campestre de Gaira, es ideal para convertirla en un hotel, hostal o casa de eventos. Esta propiedad ofrece 11 habitaciones con baño privado, un apto independiente, cocina, piscina, zona de BBQ y lav., salón VIP y estacionamiento para carros. Además, cuenta con servicios de agua, luz y gas domiciliario. Cerca al rodadero y del centro comercial Zazue, y a 15 minutos del aeropuerto.",$1.700.000,"['Código inmueble\nMC4909430', 'Barrio común\nBALCONES DE GAIRA Rodadero y Gaira', 'Precio\n$1.700.000', 'Antigüedad\nEntre 5 y 10 años', 'Área construida\n144 m²', 'Área privada\n1000 m²', 'Parqueaderos\n3', '5\nHabitaciones', '5\nBaños', '3\nEstrato']",BALCONES DE GAIRA Rodadero y Gaira,Entre 5 y 10 años,144 m²,1000 m²,"Baño auxiliar , Características del parqueadero cubierto , Aire acondicionado , Cocina tipo americano , Jacuzzi , Piso en baldosa , Piso en porcelanato , Zona de lavandería , Piso 3 , Patio , Tipo de parqueadero propio , ","Baño auxiliar , Características del parqueadero cubierto , Aire acondicionado , Cocina tipo americano , Baños de servicio , Jardín , Piscina , Conjunto cerrado , ","Baños de servicio , Jardín , Piscina ,  , Zona de BBQ , ","Zona de BBQ , Cerca centros comerciales , Cerca colegios / universidades , Zona campestre , Zona residencial , "
https://www.metrocuadrado.com/inmueble/venta-casa-bucaramanga-alvarez-las-americas-3-habitaciones-3-banos-3-garajes/3858-M4816917,"Casa en Venta, Cabecera Del Llano",Inmueble,Bucaramanga,"¿Le gustaria vivir en la meseta de Bucaramanga, en un clima ideal rodeado de vegetación y en conjunto cerrado?, esta casa es ideal, cuenta con 280 M2 distribuidos en tres niveles, con espacios amplios y cómodos, tres alcobas con ascensor que llega directamente a la habitación principal, hall o estudio y terraza . Una zona social amplia, con cocina tipo americana totalmente remodelada, alcoba de servicio con su respectivo baño, tres baños completo y baño social. La casa se ecuentra totalmente remodelada en excelente estado de conservación, conjunto cerrado con canchas y Juegos infantiles y una gran área libre de bosque.",$1.750.000.000,"['Código inmueble\n3858-M4816917', 'Barrio común\nCabecera Del Llano', 'Precio\n$1.750.000.000', 'Antigüedad\nMás de 20 años', 'Área construida\n280 m²', 'Área privada\n280 m²', 'Valor administración\n$1.518.000', 'Parqueaderos\n3', '3\nHabitaciones', '3\nBaños', '5\nEstrato']",Cabecera Del Llano,Más de 20 años,280 m²,280 m²,"Baño auxiliar , Cocina tipo americano , Comedor auxiliar , Cuarto de servicio , Estudio o biblioteca , Vigilancia , Zona de lavandería , Tipo acabado de piso cerámica , ","Baño auxiliar , Cocina tipo americano , Comedor auxiliar , Cuarto de servicio , Estudio o biblioteca , Area lote 280 m² , Baños de servicio , Parqueadero visitantes , Conjunto cerrado , Portería , Terraza/Balcón balcón , ","Area lote 280 m² , Baños de servicio , Parqueadero visitantes ,  , Zona para niños , Zonas verdes , ","Zona para niños , Zonas verdes , Cerca parques , Cerca transporte público , Zona comercial , Zona residencial , "
https://www.metrocuadrado.com/inmueble/venta-apartamento-santa-marta-bavaria-centry-4-habitaciones-5-banos-2-garajes/14593-M4034814,"Apartamento en Venta, Bavaria",Inmueble,Santa Marta,"Santa Marta Inmobiliaria tiene el apartamento ideal para su familia, Amplio, cómodo y fresco ubicado en el Edificio Baluarte. Se arrienda con aires acondicionados y blackout, cuenta con 3 amplias habitaciones cada una con baño interno, baño social, cocina y zona de labores independiente, amplio balcón, 2 parqueaderos y depósito, habitación del servicio con baño. Este edificio está ubicado en uno de los mejores barrios de Santa Marta, con excelentes vías de acceso y cercanía a diversos sitios de interés. cuenta con piscina y salón social. El valor de la administración esta incluida en el canon. 3251302",$690.000.000,"['Código inmueble\n14593-M4034814', 'Barrio común\nBavaria', 'Precio\n$690.000.000', 'Antigüedad\nEntre 5 y 10 años', 'Área construida\n150 m²', 'Área privada\n155 m²', 'Valor administración\n$820.000', 'Parqueaderos\n2', '4\nHabitaciones', '5\nBaños', '6\nEstrato']",Bavaria,Entre 5 y 10 años,150 m²,155 m²,"Baño auxiliar , Aire acondicionado , Citófonos , Cocina integral , Vigilancia , Zona de lavandería , Piso 7 , Deposito 1 , ","Baño auxiliar , Aire acondicionado ,  , Ascensor , Baños de servicio , Circuito cerrado de TV , Parqueadero visitantes , Piscina , Terraza/Balcón balcón , ","Ascensor , Baños de servicio , Circuito cerrado de TV , Parqueadero visitantes , Salón comunal , ","Salón comunal , Zona residencial , "
https://www.metrocuadrado.com/inmueble/venta-apartamento-bucaramanga-centro-3-habitaciones-2-banos-1-garajes/16805-M4905744,"Apartamento en Venta, Norte",Inmueble,Bucaramanga,"Te presento esta encantadora propiedad ubicada en buena zona ofreciendo comodidad Con un total de tres habitaciones, dos baños, una acogedora sala-comedor La cocina integral zona de ropas ofrece conveniencia adicional para tus tareas domésticas, podrás disfrutar de la tranquilidad que brinda la vigilancia las 24 horas asegurando protección de tu hogar. Este inmueble también cuenta con el lujo añadido de un ascensor, facilitando el acceso a todas las áreas del edificio. Y para esos momentos de relajación o reuniones sociales, la zona social te ofrece un espacio perfecto para compartir momentos especiales con amigos y familiares.",$149.000.000,"['Código inmueble\n16805-M4905744', 'Barrio común\nNorte', 'Precio\n$149.000.000', 'Antigüedad\nEntre 0 y 5 años', 'Área construida\n47.26 m²', 'Área privada\n47.26 m²', 'Valor administración\n$130.000', 'Parqueaderos\n1', '3\nHabitaciones', '2\nBaños', '3\nEstrato']",Norte,Entre 0 y 5 años,47.26 m²,47.26 m²,"Baño auxiliar , Citófonos , Cocina tipo americano , Cocina integral , Vigilancia , Zona de lavandería , Piso 17 , Tipo acabado de piso cerámica , ","Baño auxiliar , Citófonos , Cocina tipo americano , Cocina integral , Ascensor , Baños de servicio , Circuito cerrado de TV , Parqueadero visitantes , Piscina , Vista panorámica , Conjunto cerrado , Portería , ","Ascensor , Baños de servicio , Circuito cerrado de TV , Parqueadero visitantes , Cancha(s) de fútbol , Zona para niños , ","Cancha(s) de fútbol , Zona para niños , Cerca colegios / universidades , Cerca parques , Cerca transporte público , Zona residencial , "
https://www.metrocuadrado.com/inmueble/venta-apartamento-bucaramanga-sotomayor-4-habitaciones-3-banos-2-garajes/16576-M4704600,"Apartamento en Venta, SOTOMAYOR",Inmueble,Bucaramanga,"Apartamento en buen estado con 200 metros de área construida, apartamento dúplex piso medio exterior, pisos en porcelanato, sala, comedor, balcón, hall de Tv, estudio, cocina integral abierta, zona de ropas independiente, cuatro habitaciones, tres baños, dos parqueaderos independientes cubiertos. Edificio con lobby, ascensor, salón social y celaduría 24 horas.",$600.000.000,"['Código inmueble\n16576-M4704600', 'Barrio común\nSOTOMAYOR', 'Precio\n$600.000.000', 'Antigüedad\nMás de 20 años', 'Área construida\n200 m²', 'Área privada\n189 m²', 'Valor administración\n$600.000', 'Parqueaderos\n2', '4\nHabitaciones', '3\nBaños', '6\nEstrato']",SOTOMAYOR,Más de 20 años,200 m²,189 m²,"Citófonos , Comedor auxiliar , Cuarto de servicio , Estudio o biblioteca , Parqueadero cubierto , Jacuzzi , Instalación de gas natural , Closets 4 , Piso 5 , Calentador gas , Tipo de cocina abierta , Tipo de comedor sala comedor , Deposito 0 , Tipo de estufa gas , Tipo de parqueadero propio , Tipo acabado de piso porcelanato , ","Citófonos , Comedor auxiliar , Cuarto de servicio , Estudio o biblioteca ,  , Area Terraza/Balcón 4 m² , Ascensor , Conjunto cerrado , Número de Ascensores 1 , Terraza/Balcón balcón , Vigilancia 24hrs , ",,"Area Terraza/Balcón 4 m² ,  , Cerca centros comerciales , Cerca colegios / universidades , Cerca parques , Cerca supermercados , Cerca transporte público , Sobre vía secundaria , "
https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bucaramanga-mejoras-publicas-1-habitaciones-2-banos-1-garajes/16719-M4885063,"Apartamento en Arriendo, AURORA",Inmueble,Bucaramanga,"APARTAESTUDIO EN ARRIENDO EN BUCARAMANGA ALCOBA CON CLOSET, SALA COMEDOR, COCINA INTEGRAL, BAÑO PRIVADO. ALCOBA DE SERVICIO CON BAÑO, PATIO Y AREA DE ROPAS. SIN ASCENSOR - SIN VIGILANCIA CERCA AL PARQUE DE LOS NIÑOS, CLÍNICA COMUNEROS.",$870.000,"['Código inmueble\n16719-M4885063', 'Barrio común\nAURORA', 'Antigüedad\nEntre 10 y 20 años', 'Área construida\n52 m²', 'Área privada\n52 m²', 'Valor arriendo\n$870.000', 'Valor administración\n$86.000', 'Parqueaderos\n1', '1\nHabitaciones', '2\nBaños', '4\nEstrato']",AURORA,Entre 10 y 20 años,52 m²,52 m²,"Cuarto de servicio , Parqueadero cubierto , Zona de lavandería , Instalación de gas natural , Closets 1 , Piso 1 , Calentador no tiene , Tipo de comedor sala comedor , Deposito 0 , Tipo de estufa gas , Tipo de parqueadero comunal , Vista interior , ","Cuarto de servicio , Parqueadero cubierto , Zona de lavandería , Instalación de gas natural , Area Terraza/Balcón 4 m² , Conjunto cerrado , Número de Ascensores 0 , Terraza/Balcón terraza , ",,"Area Terraza/Balcón 4 m² , Conjunto cerrado ,  , Cerca colegios / universidades , Cerca parques , Cerca supermercados , Cerca transporte público , Sobre vía principal , "
https://www.metrocuadrado.com/inmueble/venta-apartamento-bucaramanga-mejoras-publicas-3-habitaciones-2-banos-1-garajes/16508-M4870739,"Apartamento en Venta, MEJORAS PUBLICAS",Inmueble,Bucaramanga,"Hermoso apartamento muy bien ubicado con acabados Modernos , habitaciones amplias . En todos sus espacios aprovecha al máximo la luz solar. Cerca a supermercados , colegios , universidades. Agenda tu cita",$455.000.000,"['Código inmueble\n16508-M4870739', 'Barrio común\nMEJORAS PUBLICAS', 'Precio\n$455.000.000', 'Antigüedad\nEntre 0 y 5 años', 'Área construida\n80 m²', 'Área privada\n76 m²', 'Valor administración\n$250.000', 'Parqueaderos\n1', '3\nHabitaciones', '2\nBaños', '4\nEstrato']",MEJORAS PUBLICAS,Entre 0 y 5 años,80 m²,76 m²,"Apto para niños , Citófonos , Tipo de cortinas ninguna , Parqueadero cubierto , Hall de alcobas , Sauna / turco , Zona de lavandería , Instalación de gas natural , Closets 3 , Piso 11 , Calentador gas , Tipo de cocina abierta , Tipo de comedor sala comedor , Tipo de estufa gas , Tipo de parqueadero propio , Tipo acabado de piso porcelanato , ","Apto para niños , Citófonos , Tipo de cortinas ninguna , Parqueadero cubierto , Area Terraza/Balcón 4 m² , Ascensor , Acceso para discapacitados , Piscina , Vista panorámica , Conjunto cerrado , Número de Ascensores 2 , Terraza/Balcón balcón , Vigilancia 24hrs , ","Area Terraza/Balcón 4 m² , Ascensor ,  , Gimnasio , Salón comunal , Zona para niños , ","Cerca centros comerciales , Cerca colegios / universidades , Cerca parques , Cerca supermercados , Cerca transporte público , Sobre vía secundaria , "
https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bucaramanga-conjunto-residencial-colseguros-3-habitaciones-3-banos/314-M4032681,"Apartamento en Arriendo, Diamante Ii",Inmueble,Bucaramanga,"Apartamento remodelado de 94 metros, 3 habitaciones, 2 baños, cocina integral, sala comedor, balcón, un espacio adicional para una habitación de servicio.",$1.300.000,"['Código inmueble\n314-M4032681', 'Barrio común\nDiamante Ii', 'Antigüedad\nMás de 20 años', 'Área construida\n94 m²', 'Área privada\n94 m²', 'Valor arriendo\n$1.300.000', 'Valor administración\n$234.600', '3\nHabitaciones', '3\nBaños', '4\nEstrato']",Diamante Ii,Más de 20 años,94 m²,94 m²,"Instalación de gas ninguno , Tipo de cocina lineal , Tipo acabado de piso otro , Tipo de piso en alcobas otro , Tipo de piso en comedor otro , Tipo de piso en estudio otro , Tipo de piso en sala otro , ","Instalación de gas ninguno , Tipo de cocina lineal , Tipo acabado de piso otro , Tipo de piso en alcobas otro , Vigilancia 0 , ",,
https://www.metrocuadrado.com/inmueble/venta-apartamento-bucaramanga-mejoras-publicas-4-habitaciones-3-banos-2-garajes/394-M4799126,"Apartamento en Venta, Mejoras Publicas",Inmueble,Bucaramanga,"SE VENDE HERMOSO APARTAMENTO EDIFICIO GREEN GOLD.CUENTA CON UN AREA DE 120 METROS, TRES HABITACIONES, CUARTO DE SERVICIO, WOLL DE TV, SALA COMEDOR, COCINA ABIERTA, TRES BAÑOS, DOS GARAJES.,REMODELACION DE PISOS Y COCINA. DISEÑO DE ILUMINACION; LAS HABITACIONES CUENTAN CON DUCTOS PARA AIRE ACONDICIONADO. SE ENCUENTRA EN UNA DE LAS MEJORES ZONAS DE BUCARAMANGA. HERMOSO APARTAMENTO CON AMBIENTE FAMILIAR ESPACIOS ACOGEDORES, RELAJENTES Y COMODOS. TE ESPERAMOS CONTACTANOS PARA TU CITA",$580.000.000,"['Código inmueble\n394-M4799126', 'Barrio común\nMejoras Publicas', 'Precio\n$580.000.000', 'Antigüedad\nEntre 5 y 10 años', 'Área construida\n120 m²', 'Área privada\n120 m²', 'Valor administración\n$511.200', 'Parqueaderos\n2', '4\nHabitaciones', '3\nBaños', '4\nEstrato']",Mejoras Publicas,Entre 5 y 10 años,120 m²,120 m²,"Baño auxiliar , Aire acondicionado , Calefacción , Citófonos , Cocina tipo americano , Cuarto de servicio , Estudio o biblioteca , Vigilancia , Piso 33 , ","Baño auxiliar , Aire acondicionado , Calefacción , Citófonos , Ascensor , Baños de servicio , Circuito cerrado de TV , Piscina , Portería , Terraza/Balcón balcón , ","Ascensor , Baños de servicio , Circuito cerrado de TV ,  , Cancha(s) de squash , Gimnasio , Salón comunal , ",
https://www.metrocuadrado.com/inmueble/venta-apartamento-bucaramanga-bolarqui-3-habitaciones-2-banos-1-garajes/12693-M4643133,"Apartamento en Venta, Bolarqui",Inmueble,Bucaramanga,Apartamento en Venta en Edificio Casamonti Barrio Bolarqui Comuna Cabecera del Llano Bucaramanga,$400.000.000,"['Código inmueble\n12693-M4643133', 'Barrio común\nBolarqui', 'Precio\n$400.000.000', 'Antigüedad\nEntre 10 y 20 años', 'Área construida\n100 m²', 'Área privada\n100 m²', 'Valor administración\n$442.000', 'Parqueaderos\n1', '3\nHabitaciones', '2\nBaños', '4\nEstrato']",Bolarqui,Entre 10 y 20 años,100 m²,100 m²,"Piso 5 , ",,,
https://www.metrocuadrado.com/inmueble/venta-apartamento-santa-marta-br-lagomar-marine-club-2-habitaciones-3-banos-1-garajes/16206-M4544584,"Apartamento en Venta, Pozos Colorados",Inmueble,Santa Marta,"Este amplio apartamento ubicado en Santa Marta, Magdalena, ofrece un espacio de 107 m2 en total, el cual se divide en un área privada de 107 m2, área construida de 107 m2 y un área terreno de 107 m2. El apartamiento cuenta con 2 alas, 3 baños, 1 garaje y una vista panorámica, brindando una experiencia visual y sensorial única.",$570.000.000,"['Código inmueble\n16206-M4544584', 'Barrio común\nPozos Colorados', 'Precio\n$570.000.000', 'Antigüedad\nEntre 5 y 10 años', 'Área construida\n107 m²', 'Área privada\n107 m²', 'Valor administración\n$790.000', 'Parqueaderos\n1', '2\nHabitaciones', '3\nBaños', '6\nEstrato']",Pozos Colorados,Entre 5 y 10 años,107 m²,107 m²,"Baño auxiliar , Aire acondicionado , Citófonos , Cocina integral , Jacuzzi , Vigilancia , Piso 7 , Deposito 1 , ","Baño auxiliar , Aire acondicionado ,  , Ascensor , Baños de servicio , Circuito cerrado de TV , Piscina , Con terraza , Vista panorámica , Conjunto cerrado , Portería , Terraza/Balcón balcón , ","Ascensor , Baños de servicio , Circuito cerrado de TV ,  , Gimnasio , Salón comunal , Zona de BBQ , Zona para niños , Zonas verdes , ","Gimnasio , Salón comunal ,  , Cerca colegios / universidades , Cerca parques , Cerca transporte público , Sobre vía principal , Zona comercial , Zona residencial , "
https://www.metrocuadrado.com/inmueble/arriendo-apartamento-santa-marta-playa-salguero-2-habitaciones-2-banos-1-garajes/12376-M4485436,"Apartamento en Arriendo, PLAYA SALGUERO",Inmueble,Santa Marta,"Este maravilloso apartamento, ubicado a solo una cuadra de la playa en el sector de Playa Salguero, te brinda la oportunidad de estar rodeado de belleza natural y comodidades modernas. Con sus 78m², este acogedor espacio cuenta con 2 habitaciones y 2 baños. El edificio es nuevo y ofrece una amplia gama de áreas comunes que te harán sentir como si vivieras en un resort, Entre ellas encontrarás, gimnasio, piscinas, jacuzzis, restaurante, turco, sauna, salón de juegos, solarium y un Sky Bar y terraza con vistas espectaculares.",$3.700.000,"['Código inmueble\n12376-M4485436', 'Barrio común\nPLAYA SALGUERO', 'Antigüedad\nEntre 0 y 5 años', 'Área construida\n78 m²', 'Área privada\n78 m²', 'Valor arriendo\n$3.700.000', 'Parqueaderos\n1', '2\nHabitaciones', '2\nBaños', '6\nEstrato']",PLAYA SALGUERO,Entre 0 y 5 años,78 m²,78 m²,"Aire acondicionado , Jacuzzi , Equipado / amoblado , Sauna / turco , Zona de lavandería , Piso 7 , ","Aire acondicionado , Jacuzzi , Equipado / amoblado , Sauna / turco , Piscina , Conjunto cerrado , ","Piscina , Conjunto cerrado , Gimnasio , Zona de BBQ , Zonas verdes , ",
https://www.metrocuadrado.com/inmueble/venta-apartamento-santa-marta-bello-horizonte-3-habitaciones-5-banos-2-garajes/14593-M4075421,"Apartamento en Venta, Bello Horizonte",Inmueble,Santa Marta,"Vive en este moderno lugar con todas las comodidades para disfrutar el clima tropical de la ciudad. Ofrecemos apartamento en venta en primera línea de una de las playas más exclusivas de la ciudad catalogada con Bandera Azul. El proyecto Barcelona se localiza en una zona privilegiada de Bello Horizonte, Santa Marta; un sector de total renovación urbana. El apartamento con vista frontal al mar tiene un área de 313 metros cuadrados, cuenta con cocina integral cerrada, sala, comedor, estar de alcobas, zona de labores, balcón, 3 habitaciones, la alcoba principal con baño privado y vestier, habitación de servicio y dos parqueaderos. Al tomar uno de sus tres ascensores estarás a dos pasos de ingresar al inmueble. El edificio tiene salida directa al mar posee excelentes zonas sociales como piscina para niños y adultos, sauna, turco, gimnasio, terraza solárium y salón social para tus reuniones familiares.",$2.700.000.000,"['Código inmueble\n14593-M4075421', 'Barrio común\nBello Horizonte', 'Precio\n$2.700.000.000', 'Antigüedad\nEntre 0 y 5 años', 'Área construida\n313 m²', 'Área privada\n306 m²', 'Valor administración\n$1.800.000', 'Parqueaderos\n2', '3\nHabitaciones', '5\nBaños', '6\nEstrato']",Bello Horizonte,Entre 0 y 5 años,313 m²,306 m²,"Baño auxiliar , Citófonos , Cocina integral , Cuarto de servicio , Estudio o biblioteca , Hall de alcobas , Jacuzzi , Piso 13 , ","Baño auxiliar , Citófonos , Cocina integral ,  , Ascensor , Baños de servicio , Piscina , Portería , Terraza/Balcón balcón , ","Ascensor , Baños de servicio , Piscina , Portería , Gimnasio , Salón comunal , ",
https://www.metrocuadrado.com/inmueble/venta-apartamento-bucaramanga-mejoras-publicas-4-habitaciones-2-banos-1-garajes/223-11239,"Apartamento en Venta, La aurora",Inmueble,Bucaramanga,"apartamento con excelente ubicacion, fresco, amplio, ventilado, estrato 4, servicio de ascensor, esta muy serca al parque de los niños, a la iglesia de Fatima, muy buen servicio de transporte publico.",$390.000.000,"['Código inmueble\n223-11239', 'Barrio común\nla aurora', 'Precio\n$390.000.000', 'Antigüedad\nRemodelado', 'Área construida\n137 m²', 'Área privada\n137 m²', 'Valor administración\n$413.000', 'Parqueaderos\n1', '4\nHabitaciones', '2\nBaños', '4\nEstrato']",la aurora,Remodelado,137 m²,137 m²,"Equipado / amoblado no , Piso 1 , Tipo de comedor sala comedor , Tipo de parqueadero propio , ","Equipado / amoblado no , Piso 1 , Tipo de comedor sala comedor ,  , Vigilancia 24hrs , ",,
https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bucaramanga-cr-parque-central-3-habitaciones-2-banos-1-garajes/16575-M4843225,"Apartamento en Arriendo, CHAPINERO",Inmueble,Bucaramanga,"NORTE DE LA CIUDAD FRENTE AL BARRIO KENNEDY C.R PARQUE CENTRAL, 50 METROS, PISO SEPTIMO, 3 ALCOBAS, UN A DE ELLAS PEQUEÑAS. 2 BAÑOS, COCINA INTEGRAL, PAQUEADERO COMUNAL PARA UN VEHICULO, ASCENSOR, VIGILANCIA LAS 24 HORAS - UBICADO EN LA ENTRADA DEL BARRIO VILLA ROSA",$680.000,"['Código inmueble\n16575-M4843225', 'Barrio común\nCHAPINERO', 'Antigüedad\nEntre 0 y 5 años', 'Área construida\n50 m²', 'Área privada\n50 m²', 'Valor arriendo\n$680.000', 'Valor administración\n$114.700', 'Parqueaderos\n1', '3\nHabitaciones', '2\nBaños', '1\nEstrato']",CHAPINERO,Entre 0 y 5 años,50 m²,50 m²,"Apto para niños , Citófonos , Tipo de cortinas ninguna , Zona de lavandería , Instalación de gas natural , Closets 2 , Piso 7 , Permite mascotas , Tipo de cocina lineal , Tipo de comedor sala comedor , Deposito 0 , Tipo de estufa gas , Tipo de parqueadero comunal , Tipo acabado de piso cerámica , Tipo de piso en alcobas cerámica , Tipo de piso en comedor cerámica , ","Apto para niños , Citófonos , Tipo de cortinas ninguna , Zona de lavandería , Ascensor , Acceso para discapacitados , Circuito cerrado de TV , Conjunto cerrado , Número de Ascensores 1 , Terraza/Balcón ninguno , Vigilancia 24hrs , ","Ascensor , Acceso para discapacitados ,  , Salón comunal , Zona de BBQ , Zona para niños , Zonas verdes , ","Cerca colegios / universidades , Cerca transporte público , Sobre vía principal , "
https://www.metrocuadrado.com/inmueble/venta-casa-santa-marta-ub-brisas-de-la-sierra-3-habitaciones-3-banos-1-garajes/12273-M4850053,"Casa en Venta, Andrea Carolina",Inmueble,Santa Marta,"Descubre el encanto de Nueva Andrea IN, un innovador proyecto residencial que redefine el concepto de hogar. Estratégicamente ubicado en el sector de Nueva Andrea Carolina, este desarrollo se asienta sobre un extenso lote de 5,152 m2 y ofrece 64 casas exquisitamente diseñadas, con opciones de 3 alcobas, incluyendo 8 esquineras y 56 medianeras. Sumérgete en la experiencia de vivir en una urbanización abierta con un ambiente familiar incomparable, situada en la codiciada zona estrato 3 de mayor valorización en Santa Marta. Cada casa en Nueva Andrea IN es más que una vivienda, es el espacio donde tus sueños toman forma. Con un diseño cuidadosamente planificado y detalles que realzan la calidad de vida, esta es tu oportunidad de invertir en la casa que siempre has imaginado. No esperes más, invierte ahora y asegura el futuro de tu familia en el corazón de esta vibrante comunidad. Tu hogar de ensueño te espera en Nueva Andrea IN. ¡Contáctanos para explorar todas las posibi",$330.000.000,"['Código inmueble\n12273-M4850053', 'Barrio común\nAndrea Carolina', 'Precio\n$330.000.000', 'Antigüedad\nEntre 0 y 5 años', 'Área construida\n102.8 m²', 'Área privada\n95.02 m²', 'Parqueaderos\n1', '3\nHabitaciones', '3\nBaños', '3\nEstrato']",Andrea Carolina,Entre 0 y 5 años,102.8 m²,95.02 m²,"Piso 2 , ","Piso 2 , Area lote 102.80 m² , ",,
https://www.metrocuadrado.com/inmueble/venta-apartamento-bucaramanga-antonia-santos-centro-4-habitaciones-4-banos/16719-M4804419,"Apartamento en Venta, ANTONIA SANTOS",Inmueble,Bucaramanga,"Amplio apartamento de 128,74 metros, cuenta con 3 habitaciones con closet y todas con baño privado, tiene habitación de servicio con baño, sala, comedor, cocina tradicional, zona de ropas, es un tercer piso sin ascensor y este apartamento no cuenta con parqueadero.",$210.000.000,"['Código inmueble\n16719-M4804419', 'Barrio común\nANTONIA SANTOS', 'Precio\n$210.000.000', 'Antigüedad\nMás de 20 años', 'Área construida\n128.74 m²', 'Área privada\n128.74 m²', 'Valor administración\n$50.000', '4\nHabitaciones', '4\nBaños', '4\nEstrato']",ANTONIA SANTOS,Más de 20 años,128.74 m²,128.74 m²,"Hall de alcobas , Zona de lavandería , Instalación de gas natural , Closets 3 , Piso 3 , Calentador no tiene , Tipo de cocina en u , Tipo de comedor sala comedor , Deposito 0 , Tipo de estufa gas , Vista exterior , ","Hall de alcobas , Zona de lavandería , Instalación de gas natural , Closets 3 , Número de Ascensores 0 , Terraza/Balcón ninguno , ",,"Número de Ascensores 0 , Terraza/Balcón ninguno , Cerca colegios / universidades , Cerca parques , Cerca supermercados , Cerca transporte público , Sobre vía principal , "
https://www.metrocuadrado.com/inmueble/venta-apartamento-bucaramanga-cabecera-del-llano-3-habitaciones-4-banos-2-garajes/12693-M4775682,"Apartamento en Venta, Cabecera Del Llano",Inmueble,Bucaramanga,Penthouse en Venta en Cabecera 3 Etapa Barrio Cabecera del Llano Comuna Cabecera del Llano Bucaramanga,$850.000.000,"['Código inmueble\n12693-M4775682', 'Barrio común\nCabecera Del Llano', 'Precio\n$850.000.000', 'Antigüedad\nMás de 20 años', 'Área construida\n270 m²', 'Área privada\n270 m²', 'Valor administración\n$502.000', 'Parqueaderos\n2', '3\nHabitaciones', '4\nBaños', '6\nEstrato']",Cabecera Del Llano,Más de 20 años,270 m²,270 m²,"Piso 13 , ",,,
https://www.metrocuadrado.com/inmueble/venta-apartamento-santa-marta-bellavista-3-habitaciones-4-banos-2-garajes/MC4885310,"Apartamento en Venta, BELLAVISTA Área urbana",Inmueble,Santa Marta,"Luminoso y amplio apartamento a cien metros de la playa de los Cocos, muy cerca de la Marina Internacional de Santa Marta y del puerto. Edificio equipado con piscina, gimnasio, jacuzzi, sauna, turco, zona infantil y zona deportiva exterior. Cocina renovada. El apartamento se entrega con aires acondicionados en todas las alcobas y salón, y puede incluir muebles.",$560.000.000,"['Código inmueble\nMC4885310', 'Barrio común\nBELLAVISTA Área urbana', 'Precio\n$560.000.000', 'Antigüedad\nEntre 5 y 10 años', 'Área construida\n121 m²', 'Área privada\n121 m²', 'Valor administración\n$690.000', 'Parqueaderos\n2', '3\nHabitaciones', '4\nBaños', '4\nEstrato']",BELLAVISTA Área urbana,Entre 5 y 10 años,121 m²,121 m²,"Baño auxiliar , Características del parqueadero cubierto , Aire acondicionado , Citófonos , Cocina tipo americano , Cuarto de servicio , Estudio o biblioteca , Jacuzzi , Equipado / amoblado , Piso en baldosa , Sauna / turco , Vigilancia , Zona de lavandería , Piso 11 , Tipo de parqueadero propio , ","Baño auxiliar , Características del parqueadero cubierto , Aire acondicionado , Citófonos ,  , Ascensor , Baños de servicio , Parqueadero visitantes , Piscina , Conjunto cerrado , Portería , ","Ascensor , Baños de servicio ,  , Salón comunal , Zona para niños , "," , Cerca centros comerciales , Cerca colegios / universidades , Cerca supermercados , Cerca transporte público , Ubicado en edificio , Zona comercial , Zona residencial , "
